mean,std,rms,peak,peak_to_peak,crest_factor,skewness,kurtosis,energy,dominant_freq,dominant_amp,spectral_centroid,band_0_100,band_100_300,band_300_1000,harmonic_150_amp,harmonic_250_amp,transient_800_amp,stft_mean,stft_max,stft_low_energy,stft_mid_energy,stft_high_energy,dwt_cA4_energy,dwt_cA4_std,dwt_cD4_energy,dwt_cD4_std,dwt_cD3_energy,dwt_cD3_std,dwt_cD2_energy,dwt_cD2_std,dwt_cD1_energy,dwt_cD1_std,label,sample_id
-0.007195751343971097,0.6251776385225286,0.6252190484510286,1.0338483063543267,2.0676966127086533,1.6535777483331926,0.005239034562265072,-0.9632878334420294,500.3505389388923,50.0,0.771542233344666,416.8576395039082,0.7714424027872111,0.007557466736047086,0.0020036157991655387,0.016905448097305837,0.011823446419238652,0.002526197871299824,0.00808754387539906,0.5170348085266883,4.609749467866143,0.04559819694613027,0.014106184429156962,497.7518709528835,2.405776595819275,1.8992815033576183,0.14841502440126564,0.8867289648928351,0.07308693921250477,0.5637462809746758,0.0416484507253966,0.11892665084478049,0.01356473424608831,Interruption,interruption_052
-0.025345061254354144,0.5892081318347951,0.5897529946937415,1.0303928920524315,2.060785784104863,1.7471600845126134,0.022466082520990593,-0.7196585910342579,445.19500128030245,50.0,0.6938778434104668,323.74286357704017,0.6900313268372383,0.003883710978508965,0.0007769711516002026,0.006298635158047137,0.00568822125586222,0.002163631918320609,0.006702323850104926,0.5152908480675312,4.029013510510594,0.020901699235417716,0.005472508090674379,446.86798924823347,2.279032143782308,0.7803214704978956,0.0952444742536439,0.41319507872361294,0.049800935193550236,0.30327281764656355,0.030511891778427593,0.04533209481626535,0.008376539313735405,Interruption,interruption_053
0.013829307914301578,0.5881050802715775,0.588267656087454,1.0113719531308623,2.0227439062617245,1.7192377358560553,-0.0147308640359356,-0.7917818187789796,442.9553090542427,50.0,0.7057514539463948,391.28133108424765,0.6845040104808174,0.005577083340924626,0.0013439315879796895,0.01714238556003181,0.005307395869225884,0.001541685739115291,0.007107740679574489,0.5057140925235789,4.016766418059773,0.03226041150066211,0.009550165649819541,442.0190094868879,2.265911893292534,0.5655845713248614,0.08106365954019967,0.9305984418538129,0.0747551560211131,0.1659151774329916,0.022573501887181557,0.25055880622710364,0.019725670147206876,Interruption,interruption_054
-0.012229041383272823,0.5590105910606514,0.5591443376903076,1.0000828009853318,2.0001656019706635,1.7885950613658141,-0.00205856504407216,-0.5810677698958537,400.18225967504986,50.0,0.6399849335335446,422.148946147965,0.6155384660037352,0.006984782856425744,0.0019044369110828578,0.018711077961287105,0.01054885590970559,0.00129054735063557,0.006887806652372283,0.500049160551589,3.517165100524978,0.043403958654881815,0.013395121096932971,398.34895762274294,2.152083904771972,1.5555948064267155,0.13449239677369956,0.6978333882822614,0.06476324353692661,0.3325615939684641,0.031964069652402144,0.27802177146618345,0.020771938236422597,Interruption,interruption_055
-0.02221471096606611,0.5890882252149754,0.589506938441131,1.0298164772400418,2.0596329544800835,1.7469115460481281,0.014655530999932463,-0.7165819352735814,444.8235910019013,50.0,0.686532604599626,366.75234973667125,0.687270605194055,0.005553816547504161,0.0012575636501987093,0.00634901403755697,0.005996645455316116,0.002001166968464466,0.006985759552304788,0.5150288558757662,4.005659519253445,0.030612068641874206,0.008816038770745355,445.90127158725153,2.276734759758239,1.0576352515948253,0.11089666320471385,0.35651142748526754,0.046265478450195095,0.18729457001220504,0.02400545331199822,0.2633677050170452,0.020223986222698394,Interruption,interruption_056
0.027577179871525165,0.6260135541684647,0.6266206754108101,1.023912134374634,2.047824268749268,1.6340222634718,-0.04084799091065843,-0.9924473922223962,502.5964426909438,50.0,0.781815386640946,266.54840842848364,0.7812161167377499,0.002718786197773128,0.0004505104172088886,0.004551696595445298,0.005142747804613932,0.0013509010862936082,0.007282539811367182,0.5119586160963362,4.731158492502684,0.014310461920824337,0.003206540014460443,502.00675607764356,2.4134017252340554,0.655177905994289,0.08721609816690279,0.2849674371536962,0.04138304531628635,0.14757715646918823,0.021263621717801186,0.02598059724291013,0.00635609218676887,Interruption,interruption_057
-0.026140009241817124,0.5504600181989269,0.5510803314569712,1.0445702616341586,2.089140523268317,1.8954954513992195,0.001102070873456674,-0.3334458672727396,388.7226005999683,50.0,0.6253463338526208,289.7739596046059,0.6030947937124991,0.002890740946225401,0.0005246621659516046,0.0027102761965673502,0.0026457693908928962,0.00033163975205331193,0.005828549340371052,0.5224323233958097,3.342744332460426,0.015296595357495942,0.003653524284623821,388.55621527511755,2.124137051432548,0.5890650224061279,0.08257388396425515,0.3170360920789281,0.043691708677822065,0.07657394599435886,0.015277093138297644,0.029920862891148897,0.006804485581103873,Interruption,interruption_058
-0.0011664024969192388,0.5741116615650252,0.5741128464332939,0.9664801102744499,1.9329602205488998,1.6834323012924635,0.0013144733945483914,-0.883806351211625,421.8951173628658,50.0,0.7089228762050057,396.4273417125288,0.6521771264684558,0.005128088680519319,0.001384278857352066,0.0023264854686748473,0.0023152648622417984,0.0021552690834005916,0.007218196258300428,0.48329330148616717,3.8612673861651317,0.03245187203953326,0.00989767038770278,421.12425518417365,2.212567405382053,2.0906335960062474,0.1559112307229376,0.6388914260396752,0.06198178903596396,0.36345774131102415,0.0333721302756033,0.08335733692375275,0.0113858509436792,Interruption,interruption_059
0.0029019514837780314,0.5565360327046115,0.5565435984907225,1.0188533779819693,2.0377067559639386,1.8306802571139855,0.0033060035366055418,-0.5072125619681347,396.4681945868833,50.0,0.6402447022346756,445.6258426070474,0.6088808351540664,0.0076416360513487875,0.0021483771312123057,0.005725605387678932,0.005587838448033827,0.00379350645245332,0.006945949585766418,0.509437610637996,3.416738685991586,0.04827615325791364,0.015172270429030707,394.48378979081497,2.1413993884148743,1.7021846870154418,0.14012643201995809,1.113044176968526,0.08171013695138409,0.3234567125456717,0.03154737479919055,0.1280977220175695,0.014114489253412283,Interruption,interruption_060
0.009095118570343893,0.6159902779381449,0.6160574191551641,0.9966475399607118,1.9932950799214235,1.6177835197989427,-0.005566145688600577,-1.0339707263753513,485.7942319310356,50.0,0.778324712341656,416.8800336351859,0.7489832430574876,0.0074796105868145685,0.0018273522380801888,0.011311696323048518,0.009881854680421832,0.0032440487722016137,0.00807164057306859,0.49842026598078365,4.527508201261769,0.04167213065924475,0.012918484903183316,485.7273779033166,2.375202196800821,1.531043776599068,0.13340440118468957,0.9972648916083339,0.07744580000804051,0.301739135458557,0.03044876653974283,0.22818129167467016,0.018837856440414157,Interruption,interruption_061
0.006450239936095023,0.653326255786484,0.6533580963722876,1.0471983161765563,2.0943966323531127,1.6027938155039765,-0.0071802828240560635,-1.0662109240012034,546.4023066818809,50.0,0.8370007792687707,399.3212041267602,0.8444124653578235,0.006975850596597693,0.0016929990485832517,0.01864075990175365,0.008686316311066799,0.0014272845062071936,0.008471291616163619,0.5235997171350887,5.130033381264482,0.03907664656409318,0.011958913153901808,543.9344003740806,2.5146733138981654,1.7596732062915483,0.14277692924161353,0.8616939945721025,0.07200620050243992,0.20959341429999453,0.02535847692303736,0.198293729498208,0.017560631944211133,Interruption,interruption_062
-0.0021231919434210934,0.6137018278969343,0.6137055006337054,0.9726395575089261,1.9452791150178521,1.5848636789192936,0.0011065335392864198,-1.1219400952265854,482.0920851303258,50.0,0.7868640698916746,437.6979686804317,0.7431448860726628,0.007292204163662932,0.0020599297396254163,0.0042157558528977315,0.004161579098361122,0.0034175623675374626,0.008293527908247453,0.4863198770205667,4.526306203003608,0.04604164036057452,0.014477921513056975,480.255664327406,2.3630706251696982,1.201984639203872,0.11756533868484852,1.0741252682980373,0.08021768047223166,0.3524646516414177,0.032888626285991214,0.2787139107762285,0.020795898592136854,Interruption,interruption_063
0.00192597872980228,0.5909900363470534,0.5909931746268811,1.0011519048283937,2.0023038096567873,1.6940160188123479,-0.003065580271896283,-0.8471359858869039,447.06935354311565,50.0,0.7036878671890561,399.80783792606996,0.6898760577612145,0.006334873524698131,0.0016984244233860916,0.003824193148775084,0.003775082094394669,0.003100660638242033,0.007412399446359331,0.5006144521352474,4.075396884914211,0.03956931127749606,0.011998755969024385,447.28138593578376,2.280034119011055,1.2240814091297776,0.11929575128812735,0.5562353216286127,0.05762303239587048,0.30078465535933674,0.0303925190139738,0.21838637058732172,0.018407135693746263,Interruption,interruption_064
0.0007735619476324611,0.6077343894550147,0.6077348817735791,1.0240499347395993,2.0480998694791985,1.6850274115406785,-0.0026281163797790283,-0.8823143786301437,472.7573587511633,50.0,0.7506157732515246,299.3266981657126,0.7349836151746686,0.002841321135912629,0.000627537728001456,0.0015429379898005673,0.0015355057580275931,0.0014295340957659474,0.00708921955601773,0.5120407615817893,4.368663732464766,0.01741002342015717,0.004479563323453166,473.7342517630521,2.3466097329850766,1.0923416648033866,0.11267641147539169,0.21320451387427672,0.03562935948048546,0.08097066017464342,0.015783909571861876,0.13175544974124298,0.014314526385573696,Interruption,interruption_065
0.004308890657266762,0.5643760647132178,0.5643925132032445,0.9502336045967886,1.9004672091935773,1.683639634413284,-0.016127061668918325,-0.8832087507530884,407.72980346863926,50.0,0.6793020098093411,318.4937562236424,0.6333840377253398,0.002807685843564775,0.0006387916973117704,0.008128382366662449,0.006265962163667947,0.0012502777189469809,0.006480445087623777,0.47513536368378934,3.7711443542994605,0.01742369877168422,0.004445946944311651,407.2067552954465,2.175805102905644,0.6027518389709887,0.08368298755167322,0.20774490998744036,0.03534748961803501,0.12805639583597936,0.019849911939485758,0.12353653634102221,0.013858433164168429,Interruption,interruption_066
-0.00649243825379967,0.5513043370726262,0.5513425648628693,0.9958974800349031,1.9917949600698062,1.806313431071294,0.014960186363373153,-0.5753099639761814,389.09263850184607,50.0,0.6353630827676553,364.349081458078,0.6024468006415512,0.004094319193592049,0.0010031510833528796,0.013589205366074433,0.0059245278142863855,0.0019422742509993258,0.006285910242170285,0.4980018742451606,3.435468745255252,0.025124938610415513,0.007121874978228773,387.143210703384,2.1216432641585707,1.8215948452774318,0.14487502093319082,0.24463613437594128,0.03818196302147157,0.0999800807356198,0.01753909899934549,0.21231528855823645,0.01815973498210303,Interruption,interruption_067
0.006349800944282777,0.530629091679591,0.5306670829331134,0.9591230026309173,1.9182460052618344,1.8073911751372005,-0.008429369967775605,-0.5554894289600232,360.457667723187,50.0,0.6025822862064633,397.29483755548284,0.5561715895270751,0.0051173221826611385,0.0013802291032580078,0.01139527166030928,0.009278934269209062,0.0027129020283842816,0.006301501369122562,0.47965546654292657,3.1632100920866026,0.03213516293054184,0.009618438195892438,360.1827614859187,2.0454519574636683,1.5631434095377348,0.13481765331183684,0.8638241678254401,0.07204017308078717,0.12545566145488762,0.01962899426469633,0.22420386271225903,0.01865624376091075,Interruption,interruption_068
-0.01992917191614967,0.5933547050393873,0.5936892940635208,1.0282281776016695,2.056456355203339,1.7319297954022463,0.023519628696156723,-0.7585947606062242,451.1577316936214,50.0,0.6870285245639707,385.32186624672,0.6967338059220066,0.005914705077553839,0.0013845945725099121,0.016757930438600157,0.004980434865905305,0.0017278234118802897,0.006978173351405405,0.5141380674028051,4.080992666548481,0.03349237273876039,0.009653487641853229,448.66297510786745,2.283137454264061,2.239274981874641,0.16113367292331246,0.34059515873226986,0.045060616492751546,0.1321549995570282,0.020157443514587897,0.26760363837588214,0.020387659508851182,Interruption,interruption_069
0.005239822590561283,0.6128177099481436,0.6128401107685981,0.9725208057450698,1.9450416114901397,1.5869078878074552,-0.015842769995046514,-1.1076851611017018,480.7334417495905,50.0,0.7915627735475874,335.0240327235354,0.7468181009184144,0.0032935898798585796,0.0007347812763535471,0.010437331186134881,0.006442721773029514,0.0014469100068053072,0.007488197680585878,0.4862648669391167,4.569161582448215,0.019192265740794693,0.005240188252158606,480.7366559337075,2.363656942815097,1.4837193769508015,0.13124080092048687,0.23396650495240456,0.03752219841837268,0.07287950555072539,0.014973909365185266,0.15544113007692656,0.015538715176552096,Interruption,interruption_070
0.020508613193495263,0.5807677919390013,0.5811297887467339,1.0294492578255758,2.0588985156511512,1.7714618623215261,-0.01811707083349186,-0.6383900034449512,432.27114415209417,50.0,0.6782052318656699,366.8011054662476,0.6690051317409448,0.004549033297740235,0.0010615790843196814,0.013649043914915279,0.006295339072293259,0.0019657992510282913,0.0064868405314722705,0.5148758602026592,3.865638914527767,0.02649142112057929,0.0074355117784216385,432.83807223282605,2.2400743254569035,1.3964419130357155,0.12742702788914517,0.7916180582619058,0.06887862514973521,0.06667274248188168,0.014318410897381654,0.22149024153938626,0.018552283706556982,Interruption,interruption_071
-0.010375479247918361,0.6066321534373703,0.6067208749941649,1.0151741485335097,2.0303482970670195,1.6732144720446611,0.02639984807551989,-0.9075897776106525,471.181081796717,50.0,0.7277751052736473,367.11896757312724,0.7298926446687466,0.00464825594987653,0.001149030917764299,0.014265594456021092,0.006592056516037016,0.0016913824323154946,0.0071129818171400344,0.5076393612245659,4.354104145920973,0.02891735021066572,0.008112668173208493,472.5304277564015,2.3440224352114067,1.0309228535579145,0.10932005913593403,0.43720154881749584,0.051258228102670646,0.22017075024107707,0.026027501471864303,0.23943877920487952,0.01929161780160147,Interruption,interruption_072
-0.0005513623781572107,0.5744295389113193,0.5744298035220169,1.0444179352788796,2.088835870557759,1.8181820108799955,0.0025163578509914235,-0.5405137881955802,422.36108694315885,50.0,0.6756920925908912,221.32640834158752,0.6579844369198479,0.0016328348556344607,0.00024073186761986923,0.0019503049699548494,0.0025007956140610916,0.0006779242543470783,0.005986511126478765,0.522240258597202,3.749701894657784,0.009553203320373464,0.0016762148614937735,422.49239121417355,2.2163661639819376,0.5717383609529021,0.08149713716966242,0.2617137553036603,0.039705042187087404,0.046266993758207205,0.01192755775280857,0.023700654916782055,0.006070928118176599,Interruption,interruption_073
-0.0024583648084629704,0.6107651701690485,0.6107701176786224,0.9661217407647495,1.932243481529499,1.5818091173732336,0.009989945481807367,-1.1227894034607795,477.4913749109227,50.0,0.7883066265650286,271.3271409012593,0.7435518378825682,0.0020077178641936403,0.0003816906671004124,0.004792146837759318,0.0043065194556559236,0.00134159528340301,0.007186266717742473,0.48308912288961325,4.563052199933939,0.011866143810759339,0.0026426547988866243,478.7792353484469,2.3592918396019606,0.7391206665065427,0.0925554431193793,0.16672346371417857,0.031679247394128175,0.027591982408284723,0.00921080415727892,0.07596041441089507,0.010862999925999123,Interruption,interruption_074
-0.02078071309715953,0.5978503869229175,0.5982114368521456,0.9852877024394591,1.9705754048789181,1.6470559433341903,0.031204399510458267,-0.9544370875748971,458.05686167130705,50.0,0.7305067863661721,366.5804981853682,0.7091142422782423,0.00465321663500478,0.0011097166980461402,0.013541478955407766,0.0073616260876928925,0.001618072644391817,0.007209909780111567,0.4927362660598276,4.266547379610644,0.027418587556549807,0.007749923866209497,457.13643678906124,2.3051085716271316,1.4694355802814565,0.13068300103245953,0.807457685784474,0.06973741477199541,0.07747853817404401,0.015434831278340808,0.21998380649374322,0.018492981361043843,Interruption,interruption_075
0.011297059586557046,0.5783061767147003,0.5784165087388813,0.9615240656234776,1.9230481312469552,1.662338558970631,-0.006736935938843985,-0.9106896791238404,428.2440417045457,50.0,0.7025271550736196,420.2037897407584,0.65981799328474,0.006621128935730916,0.001873729616951435,0.01783684618886602,0.010896766291183236,0.00022449063052617946,0.007485870157171415,0.48084736165446046,3.9309700245717174,0.04224184615816498,0.013071677438594187,424.96980974473234,2.2225033359913033,2.60176562456707,0.1739307451825379,0.6389526663215963,0.06203126305727366,0.2755999762067266,0.02911906097147941,0.11019113564421393,0.013090731691305833,Interruption,interruption_076
-0.026677419929737656,0.5358420181225967,0.5365056878727427,1.0191185432123717,2.0382370864247434,1.8995484414178359,0.008272567430641519,-0.30956735005396663,368.4330919933501,50.0,0.5849337579508408,307.29170721662905,0.5707966248711882,0.003330350910415829,0.000614517294335178,0.006937232400955673,0.006588602552965448,0.0017275983731433187,0.005635835684175126,0.5095942546352953,3.163053430739769,0.017723623209477367,0.004368072829784245,369.1536841695563,2.070856037625932,0.7060226397127783,0.09036514740805471,0.3703420907244985,0.04699071745334933,0.09445520901971244,0.01703241520525337,0.06072881351394824,0.009704295243323715,Interruption,interruption_077
0.026481386547964243,0.5440985252724692,0.5447425713464833,1.033496216211314,2.066992432422628,1.897219476816072,-0.003286507561078436,-0.3263823654324294,379.83292036758843,50.0,0.6165714681535843,276.3142497879595,0.5895475498710541,0.0026289548044895225,0.0004527390239901114,0.0018975894256435765,0.001873369552332619,0.0007155345457612293,0.0057016554253056795,0.5167931485634648,3.2677419483192525,0.013793878277854934,0.0031426432092321963,379.14172294654816,2.097305987681994,0.724163454246423,0.09158536375029776,0.22911876259929348,0.0371511975916652,0.08866510477126799,0.016499632912274992,0.04845131930117662,0.008680289060328436,Interruption,interruption_078
0.001732289486626759,0.5607208743492165,0.560723550207957,1.007682585988839,2.015365171977678,1.7971112246191905,-0.0019153893398484046,-0.6148503227739122,402.44595169000354,50.0,0.6563602907215957,391.48605238748377,0.621502778637448,0.005377467456318095,0.0014150484069935833,0.018302555173660986,0.0021785770296067564,0.0028743171512148826,0.006732987393922569,0.503983235965503,3.5452230165434457,0.033004674699655,0.009936259567429575,401.5172164162979,2.1604002909617166,1.6585296637528675,0.1388705798217619,0.2951517612165826,0.04215410769267991,0.4280239640480965,0.03627024571836049,0.18004018357294754,0.016733155956625445,Interruption,interruption_079
-0.026422426437209545,0.598196900196573,0.5987801566715604,1.04982165535326,2.09964331070652,1.7532672779057192,0.02420465730419445,-0.6942568842238992,458.9282253102316,50.0,0.6882094760140915,329.7085264614364,0.7103146307487804,0.004710517106376717,0.0009935861351842957,0.000965154306659028,0.0009651543066591585,0.0023498657912944735,0.006885234804695005,0.524911424055893,4.141157221786967,0.025618199871360117,0.00690223185489866,458.8955131015118,2.3088287949276096,0.6392039263980789,0.08501559494807982,0.23318749137830258,0.037452263144036185,0.24246197894597965,0.02730310106854249,0.12591857017515345,0.013993902647982573,Interruption,interruption_080
0.02874341008223541,0.5963896938161316,0.5970819462295396,0.9743691552868442,1.9487383105736884,1.6318851397838616,-0.05271237319497508,-0.998737942640417,456.3287686569661,50.0,0.736427029667046,231.3265903121813,0.7097228712518401,0.002104006553707926,0.00027081152630442667,0.002219834930348561,0.002138695704159263,0.0005584045163826969,0.006742261293108336,0.4872382521778054,4.308490325428797,0.01045779482436022,0.001863176957198113,455.9970254011794,2.299449031464023,0.7027907392135319,0.09038309824468738,0.14478556559810002,0.029507918049182076,0.06159880758109298,0.01376396099905839,0.045293316671190284,0.008391996757061265,Interruption,interruption_081
0.0025428270315444755,0.6029053118707329,0.6029106741891854,0.954232275002841,1.908464550005682,1.5827092069393895,-0.010953897084382849,-1.1165153608112972,465.28163974561033,50.0,0.7623275381038515,267.4206135473338,0.7243315538040727,0.002148657916430178,0.0003834663426675705,0.004678183517475417,0.00401269110150859,0.0011267535681238657,0.0070399265871120414,0.47724821212494145,4.451155904738518,0.012660668598937821,0.002656776127378536,466.83169549039303,2.3292700251662,0.8188999228310461,0.09722128270045664,0.10816267331068409,0.025377954636662273,0.13566438484870635,0.020410808937839087,0.02156920847170556,0.005785663593998953,Interruption,interruption_082
-0.008135594887523967,0.5891409102076524,0.5891970807671021,1.0058516899725116,2.0117033799450232,1.7071566082120453,-0.001265768276265324,-0.8415402740318845,444.3560959801281,50.0,0.7217425151684677,422.1136655967094,0.6851012340595583,0.006664870059901536,0.0018106861284271252,0.014272523220722724,0.011085567582756478,0.00345318734391411,0.007501494747333847,0.5029337148237528,4.021446627538301,0.04055206142044917,0.012623537097532419,441.6523424790902,2.266094331562088,1.8507610212054404,0.14661135802954195,0.6404351282249318,0.06209705362587166,0.6807233134147039,0.04576523874357122,0.10649408268138202,0.012869270254809021,Interruption,interruption_083
-0.013557022861483286,0.523044327478922,0.5232199932884299,0.9786948763205864,1.9573897526411728,1.870522703399832,-0.008151927931228355,-0.40415001938386164,350.4117265622332,50.0,0.6035995576231595,399.86736481864466,0.5403908854370937,0.00521323146442749,0.0012591204283180497,0.013222157136583052,0.009313106741109292,0.001999135000839048,0.006147223935414797,0.48939045074806836,3.0029867102347296,0.029757936262085852,0.00895715855279339,350.60423370368676,2.0190390701986636,0.8094073909999757,0.09589997218479286,0.3673968563307341,0.04704058714898084,0.1271685737516956,0.019779908369408853,0.2690947194331388,0.020443048167157078,Interruption,interruption_084
-0.002670861320879625,0.5598385172026692,0.559844888200186,1.0238826809160073,2.0477653618320146,1.8288684999979221,-0.0003783085667671212,-0.5071727413988025,401.1856625201648,50.0,0.6456441458501503,421.86416475256743,0.6176994537543292,0.006637886692015523,0.0018272217079066395,0.005269700386206349,0.005142975565536555,0.0034925516079854996,0.006829836299127621,0.5119537314508209,3.4757734373805156,0.041723474831614295,0.01290250281227577,398.588733086269,2.152806042061506,2.2166920563593133,0.16033166802895782,0.629045494351441,0.06154391132697543,0.7000371935252927,0.046410098160077067,0.10879977771992794,0.013007877828457701,Interruption,interruption_085
0.0020450342079135486,0.5328841269584742,0.5328880510287378,0.9721491288423114,1.9442982576846228,1.824302734812233,-0.009192850304071184,-0.5090628115556202,363.4811839093845,50.0,0.613619771746465,269.14033232833515,0.5655319263569974,0.001929770795643386,0.00035098060632735516,0.00388075707893076,0.003526139598176366,0.0006634105139824841,0.005591546994518446,0.4860977019780474,3.2162740486984958,0.011454020097706621,0.0024482341987908276,363.6685353495857,2.056176920611454,0.48215084225839877,0.07437705653085655,0.1712560421773051,0.0321186100627959,0.05268513878060097,0.012716663390429782,0.019738430656726105,0.005537663680736741,Interruption,interruption_086
0.0042986332197745,0.6023361803161431,0.6023515189367413,1.014131319021491,2.028262638042982,1.6836204228552978,-0.013329739461217292,-0.8801562442922184,464.41901102771135,50.0,0.7170720054385643,342.67723082490556,0.7201325063275346,0.004127891458530771,0.0010083347009046623,0.008009305384862771,0.007025509998643173,0.0010870047229953141,0.007147177887068402,0.5071583771770027,4.284327871979778,0.025855392486575063,0.007074287105521166,464.1792450610736,2.322711202769351,1.1905859218384622,0.11752952011484209,0.39704418938751174,0.04890560124658764,0.23504508381382577,0.026884034557916964,0.17491908187978858,0.016480241090513954,Interruption,interruption_087
-0.024341211427590614,0.6262594270492653,0.6267322909678715,1.0286017538851258,2.0572035077702515,1.6412139101609085,0.03413622524461821,-0.9689474279025538,502.775506613551,50.0,0.7702309514920349,344.5953585263127,0.7792180999003139,0.004442533803128075,0.0009764041726552704,0.010704488608696012,0.007786679892161313,0.0017050749139275946,0.0075014602251035544,0.5143470567906063,4.701439098286753,0.025287863256617506,0.006888690550904796,501.40857396140626,2.413622324449065,1.7439848915034561,0.14212247407630668,0.3610980122788495,0.04660145956671148,0.17050579916367242,0.022884042264074887,0.05731440492719494,0.009421494846931657,Interruption,interruption_088
-0.0056629486779054715,0.5569876110534147,0.557016398191937,1.0087724190295932,2.0175448380591865,1.8110282252052818,0.009856340022723564,-0.5499229491634239,397.14210285403976,50.0,0.6321876461422044,384.4110711626401,0.6135426230633881,0.0051156289333113385,0.001349273556862061,0.010361391896549381,0.008770698303997434,0.0020553781578997853,0.006516005735842214,0.5043910964784515,3.488790127645686,0.03204060082458138,0.009423000430813499,395.02289450769064,2.143167138269465,1.8451194861411238,0.1456185458241816,0.2792616214913979,0.041008645518593775,0.415735831478669,0.035690653543432385,0.07905208851013436,0.011086685922809937,Interruption,interruption_089
-0.015122232333767152,0.5975718772612663,0.5977631892349263,0.9879303461867738,1.9758606923735473,1.652711916653094,0.014921644622936402,-0.9475745191642666,457.3706629175173,50.0,0.7454406430694667,383.2948430048601,0.7078344421710638,0.004872623674491075,0.0012415023983665097,0.01691092398294754,0.0033643432281950927,0.0012096828139861121,0.007430083052089234,0.4940117791949653,4.239385070833733,0.029825216829774567,0.008860202305564752,456.40282414790636,2.303419192288745,1.1393051363294608,0.11420140280417063,0.43823494785528216,0.05138052413661926,0.15979233820316893,0.02213133750885817,0.11692707445717453,0.01346460705327571,Interruption,interruption_090
-0.012619579374580168,0.5838314394963654,0.5839678103525823,1.04380516310019,2.08761032620038,1.7874361302007113,-0.0033049204685779623,-0.5849432419869571,436.5035565158265,50.0,0.6736735698512248,420.9032609400473,0.6716767795661062,0.007423036530684332,0.002025241411375461,0.019306199854274834,0.010879219025152084,0.0013268141647807597,0.007196773338990972,0.5219772420389773,3.838728376838788,0.046131408468421516,0.014245007123727612,433.83289132990683,2.2459802555415993,3.277749828431475,0.19521801120852064,0.45188123813002434,0.0521634591942844,0.5647531820920986,0.04167452330425769,0.2926846846504711,0.021312399124497255,Interruption,interruption_091
0.019899082718099932,0.6126321098778963,0.6129551986454349,0.9914300517733596,1.9828601035467193,1.6174592432900414,-0.029096515192913116,-1.0462929241350225,480.91401669947464,50.0,0.7690801761706981,364.3736550102465,0.7447596808270811,0.004809488357726914,0.0010714348832020345,0.01409152783864332,0.005803256635843248,0.001755262034110676,0.007499182651358675,0.4957213635554071,4.5204660140325075,0.02638771755655322,0.00748994483727643,479.753701106704,2.359777120661923,1.2506195728611937,0.12052756217852759,0.7844802260950541,0.06872205105870535,0.08984748705864876,0.016626673253816164,0.22339177034530847,0.018636102049968507,Interruption,interruption_092
-0.02457537900220013,0.5070395128549594,0.5076347277810063,0.9622313115317331,1.9244626230634663,1.89551907872021,0.013545883853649339,-0.3188254702308293,329.8470615670993,50.0,0.537446971403896,344.0799406083209,0.5100290471157798,0.0037240873149680517,0.0007535857175179968,0.009524439959549564,0.006740290627229577,0.0014427860816666543,0.00528204593240393,0.4811928440564651,2.8298470892536356,0.020356016874428257,0.005328412490056741,329.4126546783506,1.9557938955869518,0.7678398658700447,0.09410859921779703,0.14096347426841058,0.02906585242796534,0.2690469436615997,0.028730413101486423,0.04405225570874439,0.008271291970154927,Interruption,interruption_093
-0.018978796535475663,0.613585082925331,0.6138785292762895,1.012109680650743,2.024219361301486,1.6487132753156972,0.024875198600475955,-0.9547917537530846,482.36396634421794,50.0,0.7484813613176217,382.22861903848695,0.7456788455461522,0.005717249667563484,0.001419146992327298,0.014786118596889714,0.009333824194003793,0.002885238337457677,0.007614559962140892,0.5060729203250973,4.4795350469434805,0.03391522066697996,0.009923613834034156,480.887358877287,2.3641933093512955,1.1464806668883172,0.11533259545211448,0.7171891253700482,0.06562569505889075,0.5396777070967717,0.04069987701179282,0.08320816435431254,0.011349362634564403,Interruption,interruption_094
0.01443023599246204,0.5637172592623685,0.5639019241863558,0.9716716355740264,1.9433432711480527,1.7231216881806377,-0.021399041021703032,-0.7704593906103141,407.0212865293753,50.0,0.6546710892436471,396.6233579298531,0.6280198779730497,0.005817643186473115,0.0014110332810723175,0.017224632882322306,0.0056163692380387644,0.0025746671261962393,0.006775162618619902,0.4858397072865722,3.685127442091897,0.033412420561443994,0.009832625170357141,405.6128032557406,2.1707449660113722,0.7353977277187609,0.09240187257936676,0.8593538423677255,0.0717500635923074,0.22445291919681795,0.026236037286155485,0.11280559866854245,0.013241476027036708,Interruption,interruption_095
0.0020555834243110526,0.5736269087269685,0.5736305917913306,0.9660491581094401,1.9320983162188803,1.6840963015779595,-0.007742741661196184,-0.8839510428050374,421.1866314737563,50.0,0.6987444723800518,301.4347830089164,0.6547060875901389,0.0025979747657570262,0.0005875638010756084,0.007117649103834123,0.006435918195689146,0.0014987306428439471,0.006646144565386245,0.4830934680314371,3.8956803187194176,0.01614704242108819,0.004066922996346214,420.4604550904823,2.2111040539047826,0.4767952961805817,0.07444125150969569,0.4306533444847837,0.05091801553371589,0.05211201291377428,0.012662675241218647,0.11922051583216833,0.013607256233123859,Interruption,interruption_096
